mode,time_1ibaraki,time_2tokyo,time_3hachinohe,time_4rail,time_5seikan,cost_1ibaraki,cost_2tokyo,cost_3hachinohe,cost_4rail,cost_5seikan,w1_al1,w1_al2,w1_al3,w1_al4,w1_al5,w2_al1,w2_al2,w2_al3,w2_al4,w2_al5,w3_al1,w3_al2,w3_al3,w3_al4,w3_al5,w4_al1,w4_al2,w4_al3,w4_al4,w4_al5,goods
3,22.342,36.74,16.883,23.305,17.573,312.65,335.05,270.94,190.4,344.63,1.919078092,0,0,0,0,0,1.919078092,0,0,0,0,0,1.919078092,0,0,0,0,0,1.919078092,0,4
3,22.465,35.87,17.568,18.895,18.257,325.71,320.32,289.83,174.3,360.49,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,4
3,20.892,33.088,16.002,33.357,17.327,287.44,286.72,254.28,176.5,340.93,3.301029996,0,0,0,0,0,3.301029996,0,0,0,0,0,3.301029996,0,0,0,0,0,3.301029996,0,1
3,22.565,36.198,17.67,19.165,18.34,325.99,329.67,283.64,190,335.85,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6
3,21.92,37.09,17.023,25.822,17.712,314.77,346.1,278.72,181.4,349.38,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,7
3,21.92,37.09,17.023,25.822,17.712,314.77,346.1,278.72,181.4,349.38,2.079181246,0,0,0,0,0,2.079181246,0,0,0,0,0,2.079181246,0,0,0,0,0,2.079181246,0,7
3,23.815,38.302,18.202,34.87,18.892,357.67,373.62,308.52,187.8,373.72,2.037426498,0,0,0,0,0,2.037426498,0,0,0,0,0,2.037426498,0,0,0,0,0,2.037426498,0,5
3,21.957,37.122,17.06,25.947,17.75,314.57,345.29,281.41,186.6,352.55,1.812913357,0,0,0,0,0,1.812913357,0,0,0,0,0,1.812913357,0,0,0,0,0,1.812913357,0,4
3,22.257,37.427,16.828,23.307,17.517,318.28,348.09,268.04,190.4,338.7,1.579783597,0,0,0,0,0,1.579783597,0,0,0,0,0,1.579783597,0,0,0,0,0,1.579783597,0,7
3,26.832,40.038,21.79,38.255,22.613,389.67,383.76,346.49,205.8,422.42,1.681241237,0,0,0,0,0,1.681241237,0,0,0,0,0,1.681241237,0,0,0,0,0,1.681241237,0,6
3,22.713,35.873,17.818,38.317,18.508,329.59,320.32,289.83,186.3,360.49,1.255272505,0,0,0,0,0,1.255272505,0,0,0,0,0,1.255272505,0,0,0,0,0,1.255272505,0,5
3,24.932,39.725,20.037,38.537,20.727,370.37,390.91,334.14,246.4,402.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,25.585,39.792,20.148,36.012,20.972,373.09,385.9,325.21,212.6,401.14,1.505149978,0,0,0,0,0,1.505149978,0,0,0,0,0,1.505149978,0,0,0,0,0,1.505149978,0,5
3,22.342,36.74,16.883,23.305,17.573,312.65,335.05,270.94,190.4,344.63,1.785329835,0,0,0,0,0,1.785329835,0,0,0,0,0,1.785329835,0,0,0,0,0,1.785329835,0,4
3,23.515,38.047,18.618,33.26,19.308,348.64,366.25,310.22,198.3,375.42,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,7
3,22.14,36.647,17.245,24.68,17.828,314.52,332.03,276.1,176.1,334.29,1.556302501,0,0,0,0,0,1.556302501,0,0,0,0,0,1.556302501,0,0,0,0,0,1.556302501,0,7
3,26.317,36.487,21.427,53.628,22.307,385.43,344.28,345.67,236.9,414.86,3.230448921,0,0,0,0,0,3.230448921,0,0,0,0,0,3.230448921,0,0,0,0,0,3.230448921,0,1
3,24.172,37.528,19.277,37.648,20.1,351.18,348.05,311.42,199.4,384.5,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,4
3,21.782,36.952,16.885,25.633,17.575,308.04,339.37,271.99,181.4,345.44,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,7
3,22.525,37.695,17.097,23.642,17.785,324.78,354.59,274.54,211.5,343.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,26.368,41.533,21.472,44.66,22.162,381.31,412.03,348.15,258.3,420.07,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,4
3,25.255,38.66,20.358,14.625,14.237,371.03,365.64,335.15,146.2,286.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,22.323,36.83,17.428,25.012,18.118,320.47,337.98,282.05,186.6,353.19,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6
3,24.162,37.322,19.267,60.417,20.09,350.73,341.46,310.97,188.9,384.05,1.579783597,0,0,0,0,0,1.579783597,0,0,0,0,0,1.579783597,0,0,0,0,0,1.579783597,0,5
3,22.183,38.64,17.43,43.283,14.88,311.64,378.24,289.58,190.2,289.69,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4
3,23.23,37.022,18.062,36.462,18.75,338.26,341.25,287.83,188.5,358.49,1.477121255,0,0,0,0,0,1.477121255,0,0,0,0,0,1.477121255,0,0,0,0,0,1.477121255,0,5
3,22.393,35.843,17.498,18.657,18.187,324.5,317.26,288.62,174.3,362.34,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,4
3,22.817,36.132,17.777,43.147,18.507,319.21,315.54,281.35,183.7,361.96,1.73239376,0,0,0,0,0,1.73239376,0,0,0,0,0,1.73239376,0,0,0,0,0,1.73239376,0,7
3,22.653,35.813,17.758,38.11,18.447,326.53,317.26,286.77,181,360.49,1.643452676,0,0,0,0,0,1.643452676,0,0,0,0,0,1.643452676,0,0,0,0,0,1.643452676,0,1
3,26.083,39.243,21.188,62.803,22.012,375.66,366.39,335.9,197.9,411.83,2.903089987,0,0,0,0,0,2.903089987,0,0,0,0,0,2.903089987,0,0,0,0,0,2.903089987,0,1
3,22.758,35.918,17.863,38.28,18.552,329.59,320.32,289.83,181,360.49,3.698970004,0,0,0,0,0,3.698970004,0,0,0,0,0,3.698970004,0,0,0,0,0,3.698970004,0,1
3,25.047,40.217,19.618,24.453,13.497,363.6,393.41,313.36,158.3,264.26,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,7
3,23.018,36.172,18.122,41.228,18.235,335.7,326.51,297.87,179.9,340.93,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,5
3,22.458,35.893,17.563,18.777,18.193,320.7,317.26,286.77,174.3,344.96,2.51054501,0,0,0,0,0,2.51054501,0,0,0,0,0,2.51054501,0,0,0,0,0,2.51054501,0,1
3,24.138,37.345,19.098,36.983,20.352,338.41,329.35,296,247.8,372.63,1.875061263,0,0,0,0,0,1.875061263,0,0,0,0,0,1.875061263,0,0,0,0,0,1.875061263,0,4
3,22.778,36.71,17.565,25.725,18.253,327.4,329.55,275.16,181.4,348.88,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,22.095,35.255,17.2,29.89,17.99,308.38,299.11,268.62,170.9,348.07,2.812913357,0,0,0,0,0,2.812913357,0,0,0,0,0,2.812913357,0,0,0,0,0,2.812913357,0,1
3,22.94,38.105,18.043,38.362,18.867,330.88,361.6,297.72,184,369.37,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4
3,21.763,36.928,16.867,25.673,17.555,311.68,342.4,278.52,176.1,349.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,23.033,37.675,17.42,35.793,18.11,340.36,361.58,293.16,178.8,361.32,2.037426498,0,0,0,0,0,2.037426498,0,0,0,0,0,2.037426498,0,0,0,0,0,2.037426498,0,5
3,24.815,39.98,19.918,41.572,20.742,358.93,389.65,325.77,212.5,401.7,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,4
3,22.47,36.015,17.573,18.79,18.07,323.76,320.32,289.83,174.3,336.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,25.673,39.605,20.46,23.54,14.338,375.78,377.93,323.54,153.3,274.44,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,21.443,35.975,16.547,30.593,17.337,296.37,313.98,257.95,180.3,337.4,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,7
3,22.58,37.288,17.39,23.643,18.08,323.07,348.53,278.75,200.9,349.89,1.176091259,0,0,0,0,0,1.176091259,0,0,0,0,0,1.176091259,0,0,0,0,0,1.176091259,0,5
3,22.082,36.875,17.185,24.913,17.873,313.56,335.65,275.46,186.7,349.18,2.1430148,0,0,0,0,0,2.1430148,0,0,0,0,0,2.1430148,0,0,0,0,0,2.1430148,0,7
3,22.113,37.283,17.217,26.097,17.907,317.66,348.99,281.61,191.9,352.75,1.681241237,0,0,0,0,0,1.681241237,0,0,0,0,0,1.681241237,0,0,0,0,0,1.681241237,0,7
3,22.913,38.078,18.017,40.035,18.815,324.14,354.86,290.98,184,368.02,0.477121255,0,0,0,0,0,0.477121255,0,0,0,0,0,0.477121255,0,0,0,0,0,0.477121255,0,4
3,23.805,38.012,18.513,33.053,19.337,346.98,359.79,299.1,198.3,372.18,1.041392685,0,0,0,0,0,1.041392685,0,0,0,0,0,1.041392685,0,0,0,0,0,1.041392685,0,5
3,22.152,37.322,16.723,23.138,17.412,315.22,345.03,264.98,190.4,338.7,1.963787827,0,0,0,0,0,1.963787827,0,0,0,0,0,1.963787827,0,0,0,0,0,1.963787827,0,7
3,21.832,36.363,16.935,31.088,16.942,310.6,328.21,272.18,190.8,333.52,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,7
3,22.825,35.978,17.928,38.543,18.617,327.66,318.47,289.83,191.5,360.49,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,5
3,22.465,35.87,17.568,18.895,18.257,325.71,320.32,289.83,174.3,360.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,22.865,36.81,17.968,29.78,18.657,327.45,340.57,285.58,217.9,354.67,1.342422681,0,0,0,0,0,1.342422681,0,0,0,0,0,1.342422681,0,0,0,0,0,1.342422681,0,6
3,22.713,37.552,17.1,32.243,17.788,326.66,351.11,277.56,186.6,348.12,1.204119983,0,0,0,0,0,1.204119983,0,0,0,0,0,1.204119983,0,0,0,0,0,1.204119983,0,6
3,22.107,36.297,16.657,32.338,17.387,309.69,314.51,260.12,190.8,340.73,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,4
3,25.542,38.695,20.645,35.785,14.523,372.98,363.79,335.15,148.9,286.05,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,22.925,36.857,17.712,34.302,17.067,330.45,332.6,278.21,171.3,324.86,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,23.318,39.237,17.582,29.39,18.272,345.74,391.84,289.78,184,354.88,2.84509804,0,0,0,0,0,2.84509804,0,0,0,0,0,2.84509804,0,0,0,0,0,2.84509804,0,4
3,23.507,36.713,18.465,26.898,19.153,343.6,337.69,300.42,179.9,371.08,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,4
3,22.923,36.855,17.71,26.015,18.38,333.67,335.82,281.43,191.9,333.64,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,23.51,38.042,18.613,33.188,19.437,338.72,356.33,300.3,198.3,373.38,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,7
3,22.833,37.672,17.22,32.363,17.91,329.55,354,280.45,186.6,351.49,2.318063335,0,0,0,0,0,2.318063335,0,0,0,0,0,2.318063335,0,0,0,0,0,2.318063335,0,6
3,24.897,39.428,20,19.463,13.878,362.9,380.51,324.48,153.3,275.38,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,7
3,22.6,37.087,16.987,23.118,17.677,329.5,345.45,280.35,190.4,351.49,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,7
3,22.357,36.998,16.743,22.753,17.432,324.66,345.88,277.46,179.9,348.12,1.643452676,0,0,0,0,0,1.643452676,0,0,0,0,0,1.643452676,0,0,0,0,0,1.643452676,0,5
3,23.735,39.375,16.505,43.093,17.195,333.97,395.27,271.65,190.8,340.73,2.021189299,0,0,0,0,0,2.021189299,0,0,0,0,0,2.021189299,0,0,0,0,0,2.021189299,0,7
3,22.373,36.905,17.477,35.655,17.59,325.62,343.23,287.2,189.3,330.26,1.602059991,0,0,0,0,0,1.602059991,0,0,0,0,0,1.602059991,0,0,0,0,0,1.602059991,0,4
3,22.187,37.807,16.355,20.192,17.043,317.1,358.29,267.14,191.9,337.7,1.982271233,0,0,0,0,0,1.982271233,0,0,0,0,0,1.982271233,0,0,0,0,0,1.982271233,0,5
3,22.235,33.137,17.198,32.78,18.47,312.04,289.09,271.58,195.2,358.83,3.531478917,0,0,0,0,0,3.531478917,0,0,0,0,0,3.531478917,0,0,0,0,0,3.531478917,0,6
3,22.447,36.015,17.737,36.815,18.467,305.1,316.33,272.77,181.4,353.38,2.193124598,0,0,0,0,0,2.193124598,0,0,0,0,0,2.193124598,0,0,0,0,0,2.193124598,0,7
3,24.762,38.167,19.865,32.562,20.553,368.38,362.99,332.5,191.2,397.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,22.297,36.503,17.005,24.513,17.693,322.78,335.59,274.9,181.4,348.62,1.447158031,0,0,0,0,0,1.447158031,0,0,0,0,0,1.447158031,0,0,0,0,0,1.447158031,0,5
3,23.762,36.968,18.72,38.877,17.83,349.26,343.35,306.08,169.8,345.02,1.954242509,0,0,0,0,0,1.954242509,0,0,0,0,0,1.954242509,0,0,0,0,0,1.954242509,0,4
3,25.935,39.867,20.722,60.792,21.545,377.71,379.86,325.47,217.8,401.4,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,23.663,36.863,18.622,37.565,17.732,342.91,338.04,305.05,181.4,343.99,1.361727836,0,0,0,0,0,1.361727836,0,0,0,0,0,1.361727836,0,0,0,0,0,1.361727836,0,4
3,21.688,37.775,16.673,19.88,17.303,305.35,348.62,263.48,176.1,321.67,2.984527313,0,0,0,0,0,2.984527313,0,0,0,0,0,2.984527313,0,0,0,0,0,2.984527313,0,7
3,22.878,38.043,17.982,42.377,15.627,325.4,356.12,292.24,213.4,313.18,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,4
3,24.177,37.533,19.282,37.72,19.972,361.1,357.97,321.34,199.4,386.54,1.477121255,0,0,0,0,0,1.477121255,0,0,0,0,0,1.477121255,0,0,0,0,0,1.477121255,0,4
3,22.713,36.647,17.672,25.53,18.36,328.21,334.14,289.68,170.9,360.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,25.485,39.417,20.272,23.605,14.343,372.41,374.56,320.17,153.3,274.44,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,21.718,35.97,16.832,36.998,17.622,291.74,320.1,258.59,192,338.04,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,22.553,35.99,17.738,29.16,18.427,315.55,320.12,283.49,186.3,356.99,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,5
3,24.703,39.19,19.09,38.678,19.778,369.28,385.23,320.13,196.8,385.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,24.897,40.062,20,41.202,20.823,358.93,389.65,325.77,202,401.7,1.361727836,0,0,0,0,0,1.361727836,0,0,0,0,0,1.361727836,0,0,0,0,0,1.361727836,0,4
3,23.318,39.237,17.582,29.39,18.272,345.74,391.84,289.78,184,354.88,1.146128036,0,0,0,0,0,1.146128036,0,0,0,0,0,1.146128036,0,0,0,0,0,1.146128036,0,4
3,22.778,36.135,17.883,29.222,18.467,326.98,323.85,287.22,191.5,345.41,1.716003344,0,0,0,0,0,1.716003344,0,0,0,0,0,1.716003344,0,0,0,0,0,1.716003344,0,4
3,22.93,37.358,17.317,31.965,17.813,328.54,347.84,277.46,170.9,332.59,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5
3,23.275,36.737,18.565,30.612,19.255,327.95,342.15,302.09,190.4,364.81,2.243038049,0,0,0,0,0,2.243038049,0,0,0,0,0,2.243038049,0,0,0,0,0,2.243038049,0,5
3,22.13,36.637,17.235,24.737,17.923,317.58,335.09,279.16,176.1,349.82,0.77815125,0,0,0,0,0,0.77815125,0,0,0,0,0,0.77815125,0,0,0,0,0,0.77815125,0,7
3,23.79,37.42,18.893,29.245,19.717,344.9,344.49,310.97,191.2,375.63,1.255272505,0,0,0,0,0,1.255272505,0,0,0,0,0,1.255272505,0,0,0,0,0,1.255272505,0,7
3,22.518,35.953,17.623,18.838,18.12,323.76,320.32,289.83,174.3,344.96,1.477121255,0,0,0,0,0,1.477121255,0,0,0,0,0,1.477121255,0,0,0,0,0,1.477121255,0,1
3,21.97,35.375,17.073,20.108,17.803,307.61,302.22,271.73,183.7,352.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,22.152,37.322,16.723,23.138,17.412,315.22,345.03,264.98,190.4,338.7,0.477121255,0,0,0,0,0,0.477121255,0,0,0,0,0,0.477121255,0,0,0,0,0,0.477121255,0,7
3,23.235,36.442,18.193,25.672,18.882,332.51,323.83,292.7,191.5,366.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,22.957,36.888,17.743,26.048,18.432,330.46,332.61,278.22,191.9,348.88,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,21.932,38.018,16.917,28.827,16.027,313.84,357.11,271.97,157,310.91,2.80685803,0,0,0,0,0,2.80685803,0,0,0,0,0,2.80685803,0,0,0,0,0,2.80685803,0,7
3,21.92,37.09,17.023,25.822,17.712,314.77,346.1,278.72,181.4,349.38,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,7
3,23.722,36.93,18.682,40.708,18.795,348.27,342.65,308.46,193,351.52,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,6
3,23.497,37.288,18.328,46.55,18.442,346.3,349.29,295.87,187.4,338.93,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,4
3,23.41,36.61,18.368,37.597,17.723,337.47,332.6,299.61,181.4,346.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,21.962,37.88,16.225,19.912,16.855,311.62,357.72,255.66,176.1,313.75,2.84509804,0,0,0,0,0,2.84509804,0,0,0,0,0,2.84509804,0,0,0,0,0,2.84509804,0,4
3,23.815,38.302,18.202,34.87,18.892,357.67,373.62,308.52,187.8,373.72,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,7
3,23.697,36.948,18.528,36.295,19.158,345.82,335.04,286.5,193.8,344.69,2.021189299,0,0,0,0,0,2.021189299,0,0,0,0,0,2.021189299,0,0,0,0,0,2.021189299,0,7
3,22.93,37.358,17.317,31.965,17.813,328.54,347.84,277.46,170.9,332.59,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,5
3,22.623,37.265,17.01,37.177,17.123,332.7,353.92,285.5,178.8,328.56,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,5
3,25.977,39.908,20.763,40.368,21.453,385.74,387.89,333.5,241.1,402.06,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,23.27,37.062,18.102,36.583,18.772,341.47,344.46,291.04,199,343.25,2.100370545,0,0,0,0,0,2.100370545,0,0,0,0,0,2.100370545,0,0,0,0,0,2.100370545,0,5
3,22.14,36.647,17.245,24.68,17.828,314.52,332.03,276.1,176.1,334.29,2.328379603,0,0,0,0,0,2.328379603,0,0,0,0,0,2.328379603,0,0,0,0,0,2.328379603,0,7
3,22.48,36.113,17.585,19.082,18.275,322.78,326.46,280.43,184.8,351.09,2.342422681,0,0,0,0,0,2.342422681,0,0,0,0,0,2.342422681,0,0,0,0,0,2.342422681,0,7
3,25.347,35.473,20.457,47.917,21.337,368.84,327.77,331.01,205.4,405.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,22.893,36.825,17.68,25.837,18.263,327.4,329.55,275.16,181.4,333.35,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,26.077,39.23,21.18,62.913,22.003,373.73,364.54,335.9,197.9,411.83,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,25.847,41.017,20.418,39.257,21.242,372.27,402.08,322.03,246.3,391.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,25.223,39.5,20.328,15.352,14.207,364.01,375.32,324.04,167.3,274.94,1.431363764,0,0,0,0,0,1.431363764,0,0,0,0,0,1.431363764,0,0,0,0,0,1.431363764,0,4
3,22.608,36.542,17.567,25.362,18.255,325.15,331.08,286.62,170.9,360.34,1.176091259,0,0,0,0,0,1.176091259,0,0,0,0,0,1.176091259,0,0,0,0,0,1.176091259,0,7
3,23.66,38.698,18.47,35.297,19.16,349.34,379.85,306.92,198.3,363.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,23.965,37.895,18.767,34.923,19.457,359.59,360.61,309.28,198.3,374.48,1.176091259,0,0,0,0,0,1.176091259,0,0,0,0,0,1.176091259,0,0,0,0,0,1.176091259,0,4
3,22.362,36.848,16.748,22.88,17.438,326.61,342.56,277.46,185.2,348.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,22.637,36.893,17.023,23.127,17.52,329.06,339.04,277.96,185.1,333.09,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,4
3,25.673,39.605,20.46,23.54,14.338,375.78,377.93,323.54,153.3,274.44,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,25.747,38.907,20.85,33.652,14.728,376.86,368.67,335.15,148.9,286.05,2.176091259,0,0,0,0,0,2.176091259,0,0,0,0,0,2.176091259,0,0,0,0,0,2.176091259,0,4
3,23.408,36.608,18.367,25.727,19.037,340.69,335.82,302.83,202,355.04,2.344392274,0,0,0,0,0,2.344392274,0,0,0,0,0,2.344392274,0,0,0,0,0,2.344392274,0,4
3,26.472,39.678,21.43,40.205,22.253,386.68,378,346.87,227.9,422.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,22.825,36.758,17.783,25.605,18.28,328.21,334.14,289.68,170.9,344.81,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,7
3,24.222,38.65,18.608,46.028,19.432,349.68,368.98,298.6,187.8,371.68,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,5
3,22.815,36.602,17.773,25.847,18.403,324.49,323.4,285.96,176.1,344.15,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,4
3,26.118,39.687,21.408,43.173,22.232,366.51,376.63,336.13,206.9,412.06,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,6
3,22.085,36.592,17.19,24.773,17.88,317.58,335.09,279.16,181.4,349.82,1.176091259,0,0,0,0,0,1.176091259,0,0,0,0,0,1.176091259,0,0,0,0,0,1.176091259,0,7
3,24.067,37.192,19.172,39.878,19.995,348.8,339.61,310.97,191.2,384.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,22.525,36.732,17.088,24.887,17.777,325.84,338.65,277.96,197.2,348.62,1.477121255,0,0,0,0,0,1.477121255,0,0,0,0,0,1.477121255,0,0,0,0,0,1.477121255,0,5
3,23.815,37.25,18.92,26.04,19.61,354.82,351.38,320.89,191.2,386.09,1.462397998,0,0,0,0,0,1.462397998,0,0,0,0,0,1.462397998,0,0,0,0,0,1.462397998,0,1
3,22.257,37.427,16.828,23.307,17.517,318.28,348.09,268.04,190.4,338.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,21.552,36.868,16.655,25.128,17.343,301.68,339.7,266.48,170.9,340.2,1.84509804,0,0,0,0,0,1.84509804,0,0,0,0,0,1.84509804,0,0,0,0,0,1.84509804,0,5
3,24.348,38.793,18.735,46.078,19.558,352.03,373.64,299,187.8,372.08,1.397940009,0,0,0,0,0,1.397940009,0,0,0,0,0,1.397940009,0,0,0,0,0,1.397940009,0,7
3,22.297,36.503,17.005,24.513,17.693,322.78,335.59,274.9,181.4,348.62,1.681241237,0,0,0,0,0,1.681241237,0,0,0,0,0,1.681241237,0,0,0,0,0,1.681241237,0,5
3,21.992,36.498,17.097,24.548,17.787,310.85,328.36,272.43,176.1,345.88,1.968482949,0,0,0,0,0,1.968482949,0,0,0,0,0,1.968482949,0,0,0,0,0,1.968482949,0,7
3,23.848,38.055,18.517,33.163,19.207,356.5,366.23,309.62,193,374.72,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,5
3,22.553,35.99,17.738,29.16,18.427,315.55,320.12,283.49,186.3,356.99,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,5
3,22.863,36.017,17.967,38.463,18.463,327.66,318.47,289.83,181,344.96,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,4
3,22.393,35.843,17.498,18.657,18.187,324.5,317.26,288.62,174.3,362.34,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4
3,22.45,37.62,17.022,23.582,17.712,321.17,350.98,270.93,200.9,342.07,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,7
